User_ID,Age,Gender,Location,New_Social_Media_Follower,User_Lifetime_Days,Product_Purchased,Spend,Converted_to_Course,Product_Rating,NPS_Score,Days_Since_Last_Interaction,Churned,Group,Converted,Upsell_Revenue,Home_Website_Interaction_Count,Time_to_Conversion,Conversion_Channel,Engagement_Score,Funnel_Stage,Ad_Exposure_Count,Referral_Count,Previous_Purchase_History,Location_Tier
1646,24,Male,West U.S.,1,50,eBook,30,0,5,5.584727479952783,28.0,0,Treatment,1,30,3,0,,26.277372262773724,Engaged,1,0,0,Urban
1647,18,Female,West U.S.,0,273,eBook,30,0,4,5.8126755403590185,29.0,0,Treatment,1,30,11,141,Website,51.82481751824818,Converted,12,2,0,Urban
1648,20,Female,Midwest U.S.,1,95,eBook,30,0,-2,7.636260023608906,36.0,0,Treatment,0,30,20,3,Social Media,31.38686131386861,Converted,12,0,1,Suburban
1649,33,Female,West U.S.,1,33,eBook,30,0,1,6.3825456913746095,28.0,0,Treatment,1,30,13,27,Email Campaign,18.97810218978102,Converted,7,0,1,Suburban
1650,51,Female,Midwest U.S.,0,203,eBook,30,0,4,6.268571661171491,54.0,0,Treatment,0,30,12,0,,54.74452554744526,Lead,3,1,0,Rural
1651,46,Male,Northeast U.S.,0,98,eBook,30,0,1,8.889974355843204,41.0,0,Control,0,30,25,50,Email Campaign,38.68613138686132,Converted,5,4,1,Suburban
1652,28,Female,Midwest U.S.,0,384,,97,1,5,7.408311963202673,43.0,0,Control,0,30,36,56,Website,82.48175182481752,Converted,12,3,1,Suburban
1653,28,Non-binary,Southwest U.S.,1,31,Data Course,45,1,4,5.698701510155901,24.0,1,Control,0,30,19,0,,21.897810218978105,Engaged,3,2,0,Urban
1654,22,Female,Northeast U.S.,1,112,1-1 Session,0,1,4,9.345870476655678,16.0,1,Treatment,1,30,25,20,Website,10.948905109489052,Converted,11,0,1,Rural
1655,19,Female,Midwest U.S.,0,280,Data Course,45,0,1,5.242805389343428,3.0,0,Control,1,30,25,97,Website,88.32116788321169,Converted,7,2,1,Urban
1656,42,Male,Southwest U.S.,0,319,eBook,30,0,4,7.750234053812025,23.0,0,Control,0,30,26,116,Referral,73.72262773722628,Converted,9,1,1,Rural
1657,27,Female,Midwest U.S.,0,240,,68,0,2,8.889974355843204,48.0,1,Control,0,30,20,0,,79.56204379562044,Engaged,2,1,0,Rural
1658,25,Male,Northeast U.S.,1,95,Data Course,45,0,5,8.776000325640087,41.0,0,Treatment,0,30,7,0,,31.38686131386861,Lead,0,0,1,Urban
1659,27,Female,Midwest U.S.,1,90,1-1 Session,169,1,-1,9.801766597468148,32.0,0,Treatment,0,30,9,50,Referral,17.51824817518248,Converted,8,1,1,Rural
1660,18,Female,West U.S.,0,178,,0,0,3,6.838441812187082,13.0,0,Treatment,0,30,13,0,,59.12408759124088,Lead,3,2,1,Suburban
1661,38,Male,Midwest U.S.,1,33,Bundle,60,1,5,5.356779419546547,47.0,0,Treatment,1,30,13,0,,21.16788321167883,Lead,1,0,0,Suburban
1662,18,Female,Northeast U.S.,1,77,1-1 Session,87,1,2,5.698701510155901,4.0,0,Treatment,1,30,11,0,,40.14598540145985,Engaged,3,2,0,Rural
1663,43,Male,Europe,0,320,,76,0,3,7.408311963202673,29.0,0,Treatment,1,30,23,0,,47.44525547445255,Engaged,3,1,0,Suburban
1664,29,Female,Midwest U.S.,1,57,,23,0,2,6.724467781983963,23.0,1,Control,0,30,21,0,,31.38686131386861,Lead,1,1,1,Urban
1665,27,Male,West U.S.,0,230,,0,0,2,5.698701510155901,18.0,0,Treatment,1,30,13,0,,73.72262773722628,Lead,3,4,1,Suburban
1666,18,Female,Northeast U.S.,0,272,eBook,30,1,4,9.573818537061914,39.0,0,Control,0,30,34,106,Website,73.72262773722628,Converted,13,2,1,Urban
1667,28,Male,Southwest U.S.,0,404,,0,1,1,10.0,38.0,0,Treatment,0,30,4,0,,77.37226277372264,Lead,4,1,0,Rural
1668,33,Female,Europe,1,88,Data Course,45,0,4,4.444987177921602,25.0,0,Treatment,0,30,30,24,Email Campaign,25.547445255474454,Converted,13,2,0,Urban
1669,29,Female,Midwest U.S.,0,346,Data Course,45,0,-1,3.98909105710913,33.0,0,Control,1,30,15,0,,97.8102189781022,Engaged,3,2,1,Urban
1670,44,Male,Northeast U.S.,0,193,eBook,30,0,3,10.0,37.0,0,Treatment,1,30,2,0,,62.04379562043796,Lead,4,1,1,Rural
1671,24,Female,West U.S.,0,194,eBook,30,0,2,5.926649570562137,16.0,0,Control,1,30,20,84,Email Campaign,59.85401459854016,Converted,7,2,1,Rural
1672,23,Female,West U.S.,1,123,eBook,30,0,2,10.0,35.0,0,Control,0,30,18,0,,35.03649635036496,Engaged,1,3,1,Urban
1673,33,Female,Northeast U.S.,1,30,1-1 Session,88,1,3,3.98909105710913,7.0,0,Control,0,30,26,0,,9.48905109489051,Engaged,5,0,0,Urban
1674,43,Male,West U.S.,0,164,eBook,30,0,5,10.0,27.0,1,Control,1,30,14,0,,31.38686131386861,Engaged,3,0,1,Suburban
1675,33,Female,Europe,0,222,eBook,30,0,-3,5.356779419546547,51.0,0,Control,0,30,21,0,,64.23357664233576,Engaged,0,4,1,Rural
1676,31,Male,Southwest U.S.,0,314,,122,0,-1,10.0,24.0,0,Control,0,30,13,0,,69.34306569343066,Lead,1,4,0,Suburban
1677,36,Female,West U.S.,0,198,Bundle,60,1,-2,3.5331949362966593,33.0,1,Treatment,1,30,20,27,Website,48.9051094890511,Converted,11,2,1,Urban
1678,32,Male,West U.S.,0,393,Data Course,45,1,1,9.003948386046323,11.0,0,Treatment,1,30,19,18,Website,85.40145985401459,Converted,7,1,1,Urban
1679,26,Male,Southwest U.S.,0,305,Bundle,60,1,5,9.687792567265031,48.0,1,Control,0,30,12,0,,94.16058394160584,Lead,2,1,1,Urban
1680,35,Male,Europe,0,149,Data Course,45,0,3,4.558961208124721,12.0,1,Treatment,1,30,15,0,,43.06569343065693,Lead,0,3,0,Urban
1681,39,Non-binary,Europe,0,125,eBook,30,0,4,2.2794806040623596,26.0,0,Treatment,1,30,15,28,Social Media,49.63503649635037,Converted,11,4,1,Urban
1682,28,Female,Europe,1,19,Data Course,45,0,5,9.687792567265031,23.0,0,Control,0,30,16,0,,18.248175182481752,Engaged,5,1,0,Suburban
1683,20,Non-binary,West U.S.,0,228,Data Course,45,0,1,4.331013147718484,48.0,0,Control,1,30,13,0,,45.98540145985402,Lead,4,1,1,Urban
1684,27,Female,West U.S.,0,272,eBook,30,1,4,5.242805389343428,28.0,0,Control,1,30,17,0,,67.88321167883211,Engaged,0,2,1,Urban
1685,18,Female,Europe,0,197,1-1 Session,52,1,1,5.8126755403590185,40.0,0,Control,0,30,5,0,,57.66423357664233,Lead,3,5,0,Urban
1686,33,Female,West U.S.,1,28,1-1 Session,22,1,3,5.128831359140312,40.0,1,Control,0,30,14,0,,41.6058394160584,Lead,0,1,0,Urban
1687,24,Female,Midwest U.S.,0,157,Data Course,45,0,5,7.0663898725933185,,1,Control,0,30,24,0,,35.76642335766424,Lead,2,4,0,Suburban
1688,32,Female,West U.S.,1,102,eBook,30,0,4,7.294337932999554,18.0,0,Control,1,30,0,0,,37.95620437956204,Engaged,2,2,0,Urban
1689,30,Female,Europe,0,195,Bundle,60,1,1,4.900883298734075,45.0,0,Control,1,30,24,97,Email Campaign,72.26277372262774,Converted,8,1,1,Rural
1690,21,Female,Northeast U.S.,1,35,1-1 Session,101,1,4,6.838441812187082,42.0,0,Control,0,30,2,0,,6.569343065693431,Lead,0,1,0,Urban
1691,43,Female,Europe,0,150,Data Course,45,0,2,5.698701510155901,19.0,1,Control,1,30,8,58,Email Campaign,38.68613138686132,Converted,14,1,1,Rural
1692,22,Non-binary,Northeast U.S.,0,96,,0,1,3,7.408311963202673,26.0,1,Treatment,0,30,19,32,Email Campaign,42.33576642335766,Converted,9,4,1,Suburban
1693,44,Female,West U.S.,1,61,,36,0,5,5.584727479952783,40.0,0,Control,0,30,17,0,,27.00729927007299,Engaged,3,2,0,Suburban
1694,23,Male,West U.S.,0,142,Bundle,60,1,3,5.242805389343428,67.0,1,Treatment,0,30,24,0,,32.846715328467155,Engaged,3,0,0,Urban
1695,28,Female,Northeast U.S.,0,353,eBook,30,0,5,10.0,47.0,0,Control,0,30,23,0,,81.75182481751825,Lead,1,2,0,Rural
1696,21,Male,Europe,0,233,Bundle,60,1,3,7.180363902796436,22.0,0,Treatment,1,30,1,0,,65.69343065693431,Lead,0,4,0,Urban
1697,27,Non-binary,Southwest U.S.,1,71,Data Course,45,1,3,7.180363902796436,64.0,0,Treatment,0,30,1,0,,0.0,Lead,3,3,0,Suburban
1698,34,Non-binary,Southwest U.S.,0,209,Bundle,60,1,1,4.672935238327839,46.0,0,Treatment,0,30,26,7,Website,61.31386861313869,Converted,9,4,1,Rural
1699,18,Female,Europe,0,418,,0,1,2,9.117922416249444,59.0,1,Control,0,30,28,0,,86.86131386861314,Lead,5,0,0,Rural
1700,24,Female,West U.S.,1,131,1-1 Session,123,1,3,8.206130174624496,53.0,1,Control,0,30,14,0,,18.248175182481752,Lead,3,3,0,Urban
1701,32,Male,Northeast U.S.,1,38,Data Course,45,0,4,9.345870476655678,47.0,0,Control,0,30,19,0,,45.98540145985402,Lead,5,1,1,Rural
1702,34,Female,Northeast U.S.,1,70,eBook,30,0,3,9.801766597468148,19.0,0,Treatment,0,30,18,0,,40.14598540145985,Lead,1,1,0,Suburban
1703,29,Non-binary,Europe,0,156,1-1 Session,43,1,4,10.0,23.0,0,Control,0,30,8,0,,32.846715328467155,Engaged,0,1,0,Urban
1704,19,Male,Europe,0,212,Data Course,45,0,3,6.838441812187082,15.0,1,Control,0,30,11,0,,64.96350364963503,Engaged,0,5,0,Urban
1705,36,Male,Midwest U.S.,0,276,1-1 Session,150,1,1,3.0772988154841863,12.0,1,Treatment,0,30,34,180,Website,70.8029197080292,Converted,13,4,1,Urban
1706,18,Male,Northeast U.S.,1,92,Data Course,45,1,4,1.4816623926405346,11.0,0,Treatment,1,30,17,19,Email Campaign,31.38686131386861,Converted,6,0,1,Suburban
1707,28,Female,Midwest U.S.,0,102,Bundle,60,1,1,10.0,37.0,1,Control,0,30,8,0,,43.06569343065693,Lead,1,1,1,Suburban
1708,33,Male,West U.S.,0,128,Data Course,45,0,2,6.3825456913746095,23.0,0,Control,0,30,15,0,,56.20437956204379,Lead,5,1,1,Suburban
1709,18,Male,Northeast U.S.,0,260,,0,0,4,6.952415842390199,52.0,1,Treatment,1,30,16,40,Referral,75.91240875912408,Converted,13,2,1,Urban
1710,22,Male,Europe,0,119,Bundle,60,1,5,7.0663898725933185,13.0,0,Control,0,30,8,0,,28.46715328467153,Engaged,3,1,0,Rural
1711,30,Female,Europe,0,318,,0,0,3,4.103065087312247,32.0,0,Control,0,30,4,223,Social Media,86.13138686131386,Converted,8,0,1,Urban
1712,18,Non-binary,West U.S.,1,86,Bundle,60,1,1,9.23189644645256,5.0,0,Treatment,1,30,1,0,,20.437956204379564,Lead,3,0,1,Suburban
1713,18,Female,Southwest U.S.,0,137,Data Course,45,0,2,5.470753449749666,29.0,1,Treatment,1,30,1,0,,4.37956204379562,Engaged,0,3,0,Urban
1714,31,Female,Midwest U.S.,1,69,1-1 Session,114,1,2,6.1545976309683725,41.0,0,Control,0,30,9,0,,29.1970802919708,Lead,0,2,0,Urban
1715,32,Male,Europe,0,267,Bundle,60,1,5,6.724467781983963,66.0,0,Control,1,30,13,0,,49.63503649635037,Engaged,4,4,0,Urban
1716,42,Female,Northeast U.S.,0,247,Data Course,45,0,2,5.470753449749666,28.0,1,Treatment,1,30,18,0,,64.23357664233576,Engaged,0,3,0,Urban
1717,30,Male,Northeast U.S.,0,404,Data Course,45,0,3,10.0,31.0,0,Treatment,1,30,35,50,Referral,90.51094890510949,Converted,9,4,1,Urban
1718,31,Male,Northeast U.S.,0,379,Bundle,60,1,-1,5.242805389343428,26.0,0,Control,0,30,33,0,,67.88321167883211,Lead,0,2,1,Urban
1719,28,Male,West U.S.,0,135,,0,0,3,5.698701510155901,,0,Control,0,30,4,0,,40.87591240875913,Engaged,4,1,1,Urban
1720,43,Male,Southwest U.S.,1,100,eBook,30,0,3,1.4816623926405346,34.0,0,Treatment,1,30,20,70,Email Campaign,31.38686131386861,Converted,11,2,1,Urban
1721,34,Male,Midwest U.S.,0,94,Data Course,45,0,3,1.3676883624374165,40.0,0,Control,0,30,12,0,,40.87591240875913,Engaged,2,0,0,Rural
1722,36,Female,Northeast U.S.,1,72,Data Course,45,0,1,9.801766597468148,28.0,0,Treatment,0,30,18,0,,42.33576642335766,Engaged,1,0,0,Suburban
1723,23,Male,Northeast U.S.,1,17,eBook,30,0,1,6.268571661171491,17.0,0,Control,0,30,19,0,,18.248175182481752,Lead,1,2,1,Urban
1724,34,Female,Europe,0,165,,51,0,1,5.128831359140312,39.0,0,Treatment,0,30,6,0,,57.66423357664233,Lead,2,4,0,Rural
1725,26,Female,Southwest U.S.,1,38,Bundle,60,1,5,10.0,,1,Treatment,0,30,5,0,,18.97810218978102,Engaged,4,1,1,Suburban
1726,29,Female,Europe,1,150,1-1 Session,0,1,5,6.724467781983963,30.0,0,Treatment,1,30,40,27,Email Campaign,35.76642335766424,Converted,12,2,1,Suburban
1727,25,Female,West U.S.,1,0,1-1 Session,8,1,4,3.1912728456873056,27.0,0,Treatment,0,30,25,8,Referral,20.437956204379564,Converted,11,1,1,Rural
1728,37,Non-binary,West U.S.,0,216,Bundle,60,1,5,7.864208084015143,6.0,0,Treatment,1,30,19,0,,62.77372262773723,Lead,5,1,0,Suburban
1729,44,Male,Midwest U.S.,1,122,eBook,30,0,2,7.636260023608906,25.0,1,Treatment,1,30,0,0,,38.68613138686132,Lead,1,1,1,Suburban
1730,26,Female,West U.S.,0,324,1-1 Session,89,1,2,7.978182114218262,54.0,0,Control,0,30,16,0,,83.94160583941606,Lead,1,2,0,Urban
1731,33,Male,Midwest U.S.,1,42,1-1 Session,127,1,1,6.3825456913746095,13.0,1,Treatment,0,30,7,0,,21.897810218978105,Lead,4,1,0,Urban
1732,26,Female,Europe,0,260,,2,0,3,7.636260023608906,5.0,0,Control,0,30,9,0,,75.18248175182481,Engaged,1,4,0,Suburban
1733,36,Male,Northeast U.S.,1,99,Bundle,60,1,5,8.206130174624496,53.0,0,Control,0,30,7,0,,11.67883211678832,Engaged,0,0,0,Urban
1734,30,Male,Northeast U.S.,0,167,1-1 Session,0,1,5,5.8126755403590185,11.0,1,Treatment,1,30,9,0,,40.87591240875913,Lead,1,3,1,Urban
1735,31,Female,Southwest U.S.,1,6,,76,0,2,2.735376724874833,35.0,0,Treatment,0,30,15,0,,17.51824817518248,Lead,0,1,1,Suburban
1736,20,Male,West U.S.,1,95,,100,0,5,5.584727479952783,19.0,0,Control,0,30,14,0,,0.0,Lead,5,1,1,Rural
1737,21,Female,Southwest U.S.,0,237,Data Course,45,0,3,5.8126755403590185,0.0,1,Treatment,1,30,22,88,Website,37.95620437956204,Converted,4,3,1,Rural
1738,45,Female,Southwest U.S.,0,354,eBook,30,1,3,6.1545976309683725,26.0,1,Treatment,1,30,13,214,Email Campaign,83.94160583941606,Converted,7,3,1,Urban
1739,38,Non-binary,Northeast U.S.,0,256,Bundle,60,1,1,4.103065087312247,57.0,0,Control,0,30,23,0,,79.56204379562044,Lead,3,1,0,Rural
1740,44,Female,West U.S.,0,101,1-1 Session,0,1,3,4.672935238327839,49.0,1,Treatment,0,30,12,0,,42.33576642335766,Lead,4,0,1,Urban
1741,32,Male,Northeast U.S.,0,298,Data Course,45,0,2,7.864208084015143,35.0,1,Treatment,0,30,15,0,,70.8029197080292,Engaged,0,1,0,Suburban
1742,37,Female,Southwest U.S.,0,325,eBook,30,0,1,7.0663898725933185,30.0,1,Treatment,0,30,24,0,,83.94160583941606,Engaged,5,2,1,Urban
1743,27,Female,West U.S.,0,138,Data Course,45,0,2,8.320104204827617,42.0,1,Treatment,1,30,5,0,,35.03649635036496,Engaged,0,2,0,Suburban
1744,27,Non-binary,Northeast U.S.,1,40,1-1 Session,34,1,-1,6.952415842390199,36.0,0,Treatment,0,30,31,4,Email Campaign,36.496350364963504,Converted,12,1,1,Suburban
1745,25,Female,Midwest U.S.,0,266,Data Course,45,0,3,2.963324785281069,28.0,1,Control,0,30,16,0,,46.71532846715328,Lead,0,1,1,Urban
1746,28,Female,Midwest U.S.,1,97,eBook,30,0,4,10.0,4.0,1,Treatment,1,30,20,5,Website,60.58394160583942,Converted,5,0,1,Urban
1747,35,Female,Europe,1,119,Data Course,45,0,1,4.558961208124721,24.0,0,Control,0,30,1,0,,33.57664233576642,Engaged,3,2,0,Urban
1748,29,Female,Europe,1,136,Bundle,60,1,2,6.4965197215777275,24.0,1,Treatment,1,30,20,4,Website,31.38686131386861,Converted,7,1,0,Suburban
1749,25,Female,West U.S.,1,59,eBook,30,0,3,6.952415842390199,23.0,1,Control,0,30,20,0,,35.03649635036496,Lead,0,0,0,Rural
1750,35,Female,Europe,1,163,Bundle,60,1,3,8.889974355843204,26.0,1,Treatment,0,30,2,0,,35.76642335766424,Engaged,2,0,0,Suburban
1751,18,Male,West U.S.,0,298,eBook,30,0,-3,3.761142996702895,59.0,0,Treatment,1,30,0,0,,40.87591240875913,Engaged,1,2,0,Suburban
1752,37,Female,Southwest U.S.,1,80,Data Course,45,0,5,4.786909268530957,26.0,0,Treatment,0,30,34,9,Email Campaign,20.437956204379564,Converted,8,2,1,Urban
1753,20,Male,Midwest U.S.,1,104,1-1 Session,94,1,5,7.0663898725933185,26.0,0,Treatment,1,30,0,0,,15.328467153284672,Lead,1,1,0,Suburban
1754,30,Female,West U.S.,0,318,Data Course,45,0,2,3.0772988154841863,25.0,0,Control,0,30,12,0,,76.64233576642336,Lead,5,5,0,Rural
1755,40,Non-binary,Southwest U.S.,0,154,1-1 Session,15,1,4,2.735376724874833,28.0,0,Control,1,30,0,0,,44.52554744525548,Lead,2,1,0,Urban
1756,39,Female,Midwest U.S.,0,151,eBook,30,0,1,7.0663898725933185,4.0,1,Treatment,0,30,22,119,Social Media,51.82481751824818,Converted,11,2,1,Urban
1757,40,Female,Northeast U.S.,1,0,eBook,30,0,2,9.687792567265031,62.0,1,Control,0,30,2,0,,0.0,Engaged,4,0,0,Suburban
1758,34,Non-binary,Southwest U.S.,1,91,,0,0,4,5.242805389343428,35.0,0,Control,1,30,8,0,,35.76642335766424,Lead,2,1,1,Urban
1759,33,Male,Northeast U.S.,1,68,Data Course,45,0,5,5.926649570562137,50.0,0,Control,0,30,24,0,,22.62773722627737,Engaged,2,0,0,Urban
1760,39,Male,Europe,1,80,,0,0,2,7.294337932999554,27.0,0,Control,0,30,29,51,Email Campaign,37.95620437956204,Converted,8,2,1,Urban
1761,18,Female,West U.S.,0,194,,6,0,-2,10.0,61.0,1,Control,0,30,24,0,,62.77372262773723,Lead,3,2,1,Rural
1762,44,Male,Midwest U.S.,0,184,,52,1,1,3.5331949362966593,26.0,1,Control,0,30,19,0,,50.36496350364964,Engaged,5,1,1,Suburban
1763,30,Non-binary,Europe,0,260,Data Course,45,0,3,9.23189644645256,,0,Control,1,30,1,0,,58.3941605839416,Lead,3,3,1,Urban
1764,25,Male,Southwest U.S.,0,262,eBook,30,0,5,6.952415842390199,43.0,1,Treatment,1,30,0,0,,41.6058394160584,Engaged,3,2,0,Urban
1765,35,Female,Europe,1,52,,45,0,2,7.0663898725933185,,0,Treatment,1,30,18,38,Website,51.82481751824818,Converted,12,0,1,Urban
1766,18,Male,Northeast U.S.,1,61,eBook,30,0,3,3.8751170269060133,30.0,0,Control,0,30,10,0,,24.087591240875916,Lead,1,0,0,Suburban
1767,29,Male,Northeast U.S.,1,3,Data Course,45,0,3,6.4965197215777275,21.0,0,Control,0,30,9,0,,32.846715328467155,Engaged,1,2,0,Rural
1768,31,Male,West U.S.,1,15,,73,0,4,8.320104204827617,43.0,0,Control,0,30,21,0,,19.708029197080293,Lead,2,1,0,Urban
1769,24,Male,Europe,0,363,1-1 Session,124,1,5,10.0,21.0,0,Treatment,1,30,10,0,,78.1021897810219,Engaged,3,3,0,Urban
1770,24,Male,Midwest U.S.,0,261,eBook,30,0,4,5.8126755403590185,51.0,0,Control,0,30,1,0,,68.61313868613139,Engaged,5,3,0,Urban
1771,21,Non-binary,Northeast U.S.,0,287,1-1 Session,69,1,3,8.662026295436968,19.0,0,Treatment,1,30,31,168,Email Campaign,89.05109489051095,Converted,6,4,1,Urban
1772,40,Male,Southwest U.S.,0,371,,113,1,1,5.584727479952783,34.0,0,Treatment,0,30,5,0,,78.83211678832117,Engaged,3,2,1,Suburban
1773,28,Male,Europe,0,207,,30,0,-2,7.408311963202673,22.0,0,Control,1,30,11,0,,44.52554744525548,Lead,4,2,1,Urban
1774,36,Female,Midwest U.S.,0,385,Bundle,60,1,1,9.117922416249444,7.0,1,Control,1,30,6,53,Email Campaign,95.62043795620438,Converted,6,3,1,Rural
1775,32,Female,Midwest U.S.,0,160,,40,0,5,7.864208084015143,16.0,0,Treatment,1,30,4,0,,51.09489051094891,Engaged,3,4,1,Suburban
1776,25,Female,Midwest U.S.,0,213,eBook,30,1,-2,5.356779419546547,25.0,0,Treatment,1,30,0,0,,44.52554744525548,Lead,0,4,1,Suburban
1777,25,Female,Midwest U.S.,0,209,eBook,30,0,4,7.636260023608906,21.0,0,Treatment,0,30,6,98,Referral,60.58394160583942,Converted,9,5,1,Rural
1778,27,Non-binary,Northeast U.S.,0,335,1-1 Session,53,1,4,2.3934546342654786,42.0,0,Control,0,30,17,0,,85.40145985401459,Lead,1,2,0,Rural
1779,18,Female,West U.S.,0,288,eBook,30,0,2,9.117922416249444,22.0,0,Control,0,30,0,0,,56.934306569343065,Lead,4,4,1,Urban
1780,34,Male,Europe,0,207,1-1 Session,0,1,4,5.470753449749666,20.0,0,Treatment,1,30,11,0,,49.63503649635037,Lead,1,0,0,Suburban
1781,34,Female,Northeast U.S.,1,63,eBook,30,1,2,8.776000325640087,55.0,0,Control,0,30,12,0,,19.708029197080293,Lead,2,0,1,Suburban
1782,39,Female,West U.S.,1,130,Data Course,45,0,1,5.014857328937193,27.0,1,Treatment,1,30,8,0,,25.547445255474454,Lead,2,0,1,Urban
1783,31,Female,Midwest U.S.,0,190,eBook,30,1,1,6.1545976309683725,14.0,0,Treatment,1,30,15,96,Email Campaign,44.52554744525548,Converted,9,1,1,Urban
1784,37,Male,Southwest U.S.,0,322,eBook,30,0,2,6.3825456913746095,50.0,0,Treatment,1,30,14,177,Email Campaign,78.1021897810219,Converted,13,1,1,Urban
1785,39,Male,Midwest U.S.,1,124,,0,1,4,6.1545976309683725,17.0,0,Control,1,30,9,5,Social Media,32.846715328467155,Converted,10,0,1,Rural
1786,30,Female,West U.S.,0,235,eBook,30,0,4,5.242805389343428,12.0,1,Treatment,0,30,16,0,,66.42335766423358,Lead,0,2,1,Urban
1787,33,Male,West U.S.,0,133,eBook,30,1,4,5.8126755403590185,21.0,0,Treatment,0,30,24,32,Website,43.06569343065693,Converted,9,3,1,Urban
1788,18,Male,Southwest U.S.,1,78,eBook,30,0,4,9.003948386046323,,0,Control,0,30,18,0,,22.62773722627737,Lead,5,0,0,Suburban
1789,23,Male,Northeast U.S.,0,105,,0,0,1,4.217039117515366,20.0,0,Treatment,1,30,20,5,Website,49.63503649635037,Converted,10,1,1,Suburban
1790,33,Female,Southwest U.S.,0,256,Data Course,45,1,5,8.548052265233853,0.0,1,Treatment,0,30,27,0,,60.58394160583942,Lead,0,2,0,Suburban
1791,19,Female,Midwest U.S.,0,193,Data Course,45,0,5,4.103065087312247,,0,Treatment,1,30,11,0,,25.547445255474454,Engaged,0,2,1,Urban
1792,41,Female,Europe,0,102,eBook,30,0,2,2.621402694671715,14.0,0,Treatment,1,30,2,0,,33.57664233576642,Engaged,1,0,0,Urban
1793,39,Female,Northeast U.S.,0,225,1-1 Session,201,1,5,5.128831359140312,17.0,0,Treatment,1,30,19,0,,43.06569343065693,Lead,3,3,0,Suburban
1794,44,Male,Europe,0,308,eBook,30,0,1,4.103065087312247,,0,Treatment,1,30,11,0,,72.26277372262774,Lead,4,4,1,Rural
1795,37,Female,Europe,1,116,1-1 Session,120,1,4,7.750234053812025,30.0,0,Treatment,0,30,26,0,,37.22627737226277,Engaged,4,2,0,Urban
1796,25,Male,Northeast U.S.,0,158,Data Course,45,0,4,7.0663898725933185,10.0,1,Treatment,1,30,14,0,,38.68613138686132,Lead,3,2,0,Urban
1797,27,Female,Midwest U.S.,0,239,,65,0,5,6.610493751780845,53.0,1,Treatment,0,30,19,0,,78.83211678832117,Lead,4,4,0,Urban
1798,18,Non-binary,West U.S.,0,346,eBook,30,1,4,5.470753449749666,30.0,0,Control,1,30,4,0,,67.88321167883211,Lead,4,4,1,Suburban
1799,38,Male,Midwest U.S.,0,184,Bundle,60,1,-1,10.0,7.0,1,Control,0,30,14,0,,43.06569343065693,Engaged,3,0,1,Urban
1800,27,Female,West U.S.,0,217,eBook,30,0,5,4.444987177921602,34.0,0,Treatment,1,30,13,0,,54.74452554744526,Engaged,0,3,0,Rural
1801,24,Female,West U.S.,0,277,1-1 Session,130,1,4,7.52228599340579,34.0,0,Control,0,30,8,0,,79.56204379562044,Lead,0,1,0,Suburban
1802,35,Female,Northeast U.S.,1,79,eBook,30,0,5,6.3825456913746095,24.0,0,Control,1,30,23,32,Email Campaign,47.44525547445255,Converted,13,1,1,Urban
1803,19,Male,Northeast U.S.,0,192,,83,0,5,8.776000325640087,,1,Control,1,30,8,0,,48.17518248175183,Engaged,4,1,1,Rural
1804,33,Male,Southwest U.S.,0,241,eBook,30,0,5,8.889974355843204,13.0,0,Control,0,30,16,0,,53.28467153284672,Engaged,0,3,0,Suburban
1805,24,Male,Europe,0,347,Data Course,45,0,1,7.750234053812025,,0,Control,0,30,2,0,,70.07299270072993,Engaged,1,3,0,Rural
1806,20,Male,Europe,1,39,eBook,30,0,5,4.217039117515366,0.0,0,Treatment,1,30,9,0,,22.62773722627737,Lead,3,2,0,Urban
1807,34,Female,Europe,0,180,1-1 Session,40,1,1,5.242805389343428,19.0,0,Treatment,1,30,5,0,,21.16788321167883,Engaged,2,2,0,Rural
1808,18,Female,Europe,1,170,1-1 Session,0,1,4,8.434078235030734,35.0,0,Treatment,1,30,5,0,,48.9051094890511,Engaged,3,0,0,Urban
1809,26,Female,Southwest U.S.,0,255,eBook,30,0,3,9.117922416249444,28.0,0,Control,0,30,5,0,,70.07299270072993,Engaged,0,3,1,Suburban
1810,30,Male,West U.S.,1,85,,39,0,2,8.434078235030734,36.0,0,Control,0,30,10,0,,40.87591240875913,Engaged,1,2,0,Urban
1811,20,Male,Southwest U.S.,0,130,Bundle,60,1,3,2.3934546342654786,30.0,0,Control,0,30,15,0,,33.57664233576642,Lead,0,0,0,Suburban
1812,19,Female,Northeast U.S.,0,151,eBook,30,0,1,7.294337932999554,41.0,0,Control,1,30,12,0,,45.25547445255474,Lead,4,3,0,Urban
1813,42,Female,Midwest U.S.,1,9,Data Course,45,0,-2,10.0,25.0,1,Control,0,30,31,0,,21.16788321167883,Lead,1,0,0,Suburban
1814,22,Male,West U.S.,0,409,1-1 Session,87,1,2,10.0,45.0,1,Treatment,0,30,9,0,,78.83211678832117,Lead,0,3,0,Urban
1815,28,Non-binary,West U.S.,0,99,Bundle,60,1,3,8.320104204827617,21.0,0,Treatment,1,30,10,0,,49.63503649635037,Lead,0,0,0,Urban
1816,29,Male,Southwest U.S.,0,234,Data Course,45,0,2,10.0,55.0,1,Control,0,30,9,0,,49.63503649635037,Engaged,0,1,0,Suburban
1817,27,Female,Northeast U.S.,0,180,eBook,30,0,3,8.092156144421377,31.0,0,Control,0,30,14,0,,32.11678832116788,Lead,4,0,0,Urban
